"stateroute","year","aou","speciestotal"
3007,2016,5420,6
3007,2016,5540,10
3007,2016,5600,12
3007,2016,5670,63
3007,2016,5830,13
3007,2016,5850,10
3007,2016,6120,1
3007,2016,6460,11
3007,2016,6520,6
3007,2016,6550,47
3007,2016,6610,6
3007,2016,6680,4
3007,2016,6750,4
3007,2016,6810,7
3007,2016,6850,16
3007,2016,7400,5
3007,2016,7490,7
3007,2016,7570,2
3007,2016,7580,128
3007,2016,7590,1
3007,2016,7610,31
3007,2016,7630,15
3008,2016,3600,1
3008,2016,3930,1
3008,2016,4123,1
3008,2016,4590,5
3008,2016,4630,1
3008,2016,4661,3
3008,2016,4840,7
3008,2016,5150,1
3008,2016,5220,20
3008,2016,5600,11
3008,2016,5670,79
3008,2016,5830,5
3008,2016,6460,8
3008,2016,6520,1
3008,2016,6550,40
3008,2016,6610,1
3008,2016,6680,3
3008,2016,6850,3
3008,2016,7400,6
3008,2016,7490,24
3008,2016,7580,128
3008,2016,7590,3
3008,2016,7610,23
3008,2016,7630,1
3010,2016,3540,1
3010,2016,3560,1
3010,2016,4123,1
3010,2016,4590,5
3010,2016,4620,1
3010,2016,4661,15
3010,2016,4840,6
3010,2016,5090,2
3010,2016,5150,4
3010,2016,5220,21
3010,2016,5280,8
3010,2016,5540,8
3010,2016,5600,15
3010,2016,5670,61
3010,2016,5830,8
3010,2016,5850,1
3010,2016,6120,18
3010,2016,6180,4
3010,2016,6460,36
3010,2016,6520,2
3010,2016,6550,11
3010,2016,6610,3
3010,2016,6850,2
3010,2016,7400,1
3010,2016,7490,9
3010,2016,7580,99
3010,2016,7610,110
3011,2016,3010,1
3011,2016,4860,4
3011,2016,5280,15
3011,2016,5420,7
3011,2016,5540,44
3011,2016,5590,36
3011,2016,5670,1
3011,2016,5850,5
3011,2016,6120,14
3011,2016,6160,12
3011,2016,6460,3
3011,2016,6520,4
3011,2016,6610,6
3011,2016,6850,13
3011,2016,6970,1
3011,2016,7470,57
3011,2016,7570,38
3011,2016,7590,3
3011,2016,7610,1
3021,2016,2971,4
3021,2016,3520,83
3021,2016,4030,6
3021,2016,4330,1
3021,2016,4641,1
3021,2016,4780,3
3021,2016,4860,51
3021,2016,4890,30
3021,2016,4980,3
3021,2016,5420,3
3021,2016,5671,19
3021,2016,5810,8
3021,2016,5830,7
3021,2016,5850,8
3021,2016,6130,1
3021,2016,6140,2
3021,2016,6150,3
3021,2016,6460,18
3021,2016,6520,3
3021,2016,6680,4
3021,2016,6810,2
3021,2016,6850,3
3021,2016,7221,18
3021,2016,7410,8
3021,2016,7480,3
3021,2016,7490,27
3021,2016,7580,9
3021,2016,7590,14
3021,2016,7610,50
3021,2016,7630,53
3041,2016,4661,43
3041,2016,4680,1
3041,2016,4840,2
3041,2016,5220,3
3041,2016,5280,6
3041,2016,5540,2
3041,2016,5670,23
3041,2016,5830,4
3041,2016,6460,32
3041,2016,6520,3
3041,2016,6550,15
3041,2016,6680,5
3041,2016,7350,4
3041,2016,7490,6
3041,2016,7580,41
3041,2016,7610,9
3041,2016,7630,8
3051,2016,3520,1
3051,2016,4590,1
3051,2016,4750,3
3051,2016,5150,1
3051,2016,5275,34
3051,2016,5420,19
3051,2016,5540,2
3051,2016,5570,33
3051,2016,5670,8
3051,2016,5830,3
3051,2016,5850,93
3051,2016,6460,68
3051,2016,6520,61
3051,2016,6550,9
3051,2016,6610,4
3051,2016,6680,3
3051,2016,6750,13
3051,2016,6850,129
3051,2016,7280,2
3051,2016,7410,2
3051,2016,7490,5
3051,2016,7580,12
3051,2016,7590,75
3051,2016,7610,20
3051,2016,7630,34
3117,2016,4570,1
3117,2016,4661,19
3117,2016,4750,7
3117,2016,5150,1
3117,2016,5280,6
3117,2016,5540,19
3117,2016,5570,20
3117,2016,5670,34
3117,2016,5830,7
3117,2016,5850,5
3117,2016,6460,18
3117,2016,6520,9
3117,2016,6550,33
3117,2016,6750,6
3117,2016,6850,39
3117,2016,7280,2
3117,2016,7350,2
3117,2016,7490,2
3117,2016,7580,11
3117,2016,7590,6
3117,2016,7610,27
3119,2016,3520,4
3119,2016,4661,36
3119,2016,4750,12
3119,2016,4840,6
3119,2016,4860,2
3119,2016,5280,9
3119,2016,5420,4
3119,2016,5540,1
3119,2016,5570,27
3119,2016,5670,4
3119,2016,5830,23
3119,2016,5850,51
3119,2016,6460,51
3119,2016,6520,1
3119,2016,6550,18
3119,2016,6680,3
3119,2016,6750,6
3119,2016,6850,24
3119,2016,7221,1
3119,2016,7280,1
3119,2016,7350,1
3119,2016,7400,1
3119,2016,7490,8
3119,2016,7590,25
3119,2016,7610,49
3119,2016,7630,29
3125,2016,3520,6
3125,2016,4661,7
3125,2016,4780,3
3125,2016,4860,5
3125,2016,4890,11
3125,2016,5150,1
3125,2016,5671,13
3125,2016,5810,2
3125,2016,5830,20
3125,2016,5850,23
3125,2016,6460,13
3125,2016,6550,3
3125,2016,6850,13
3125,2016,7221,33
3125,2016,7260,1
3125,2016,7410,6
3125,2016,7480,22
3125,2016,7490,7
3125,2016,7590,78
3125,2016,7610,23
3125,2016,7630,68
3142,2016,3930,1
3142,2016,4010,1
3142,2016,4661,14
3142,2016,4680,14
3142,2016,4840,6
3142,2016,4860,9
3142,2016,5220,79
3142,2016,5280,8
3142,2016,5330,2
3142,2016,5540,12
3142,2016,5670,50
3142,2016,5830,16
3142,2016,6180,1
3142,2016,6460,6
3142,2016,6550,31
3142,2016,6680,28
3142,2016,6750,3
3142,2016,6850,2
3142,2016,7350,13
3142,2016,7400,10
3142,2016,7490,1
3142,2016,7580,55
3142,2016,7590,2
3142,2016,7610,13
3142,2016,7630,8
3192,2016,4840,1
3192,2016,4860,9
3192,2016,5280,20
3192,2016,5360,5
3192,2016,5420,20
3192,2016,5540,34
3192,2016,5570,6
3192,2016,5590,23
3192,2016,5670,3
3192,2016,5830,2
3192,2016,5850,21
3192,2016,6140,17
3192,2016,6160,12
3192,2016,6460,66
3192,2016,6520,11
3192,2016,6550,24
3192,2016,6610,19
3192,2016,6750,5
3192,2016,6850,77
3192,2016,7350,2
3192,2016,7400,1
3192,2016,7570,38
3192,2016,7590,3
3192,2016,7610,65
3192,2016,7630,7
3224,2016,2971,2
3224,2016,3520,10
3224,2016,3930,2
3224,2016,4030,27
3224,2016,4330,3
3224,2016,4641,34
3224,2016,4780,13
3224,2016,4860,16
3224,2016,4890,123
3224,2016,5210,5
3224,2016,5330,5
3224,2016,5671,44
3224,2016,5810,7
3224,2016,5830,2
3224,2016,5850,5
3224,2016,6270,1
3224,2016,6460,11
3224,2016,6556,15
3224,2016,6680,13
3224,2016,6810,1
3224,2016,7221,53
3224,2016,7260,1
3224,2016,7410,35
3224,2016,7480,20
3224,2016,7490,7
3224,2016,7580,25
3224,2016,7590,48
3224,2016,7610,56
3224,2016,7630,55
3224,2016,22860,3
3319,2016,3091,3
3319,2016,3520,6
3319,2016,4661,36
3319,2016,4750,14
3319,2016,4860,7
3319,2016,4890,10
3319,2016,5280,21
3319,2016,5330,8
3319,2016,5420,7
3319,2016,5540,1
3319,2016,5570,65
3319,2016,5670,5
3319,2016,5810,1
3319,2016,5830,19
3319,2016,5850,58
3319,2016,6140,3
3319,2016,6150,2
3319,2016,6460,67
3319,2016,6520,12
3319,2016,6550,15
3319,2016,6680,1
3319,2016,6850,13
3319,2016,7221,5
3319,2016,7280,17
3319,2016,7400,2
3319,2016,7480,1
3319,2016,7490,2
3319,2016,7590,45
3319,2016,7610,69
3319,2016,7630,18
3321,2016,3520,1
3321,2016,4030,5
3321,2016,4330,1
3321,2016,4590,2
3321,2016,4641,2
3321,2016,4661,2
3321,2016,4780,11
3321,2016,4860,4
3321,2016,5150,3
3321,2016,5330,1
3321,2016,5671,19
3321,2016,5810,1
3321,2016,5830,16
3321,2016,5850,8
3321,2016,6140,2
3321,2016,6460,9
3321,2016,6550,3
3321,2016,6810,3
3321,2016,6850,18
3321,2016,7221,25
3321,2016,7260,1
3321,2016,7410,9
3321,2016,7480,15
3321,2016,7490,7
3321,2016,7570,1
3321,2016,7590,115
3321,2016,7610,4
3321,2016,7630,122
3372,2016,4590,1
3372,2016,4661,2
3372,2016,4840,29
3372,2016,4860,8
3372,2016,5280,23
3372,2016,5420,2
3372,2016,5540,79
3372,2016,5670,56
3372,2016,5830,2
3372,2016,5850,9
3372,2016,6460,7
3372,2016,6550,32
3372,2016,6610,1
3372,2016,6750,1
3372,2016,6850,1
3372,2016,7580,19
3372,2016,7610,34
3372,2016,7630,12
3403,2016,3370,1
3403,2016,4661,32
3403,2016,4840,7
3403,2016,4860,6
3403,2016,5280,49
3403,2016,5420,5
3403,2016,5540,209
3403,2016,5590,9
3403,2016,5670,94
3403,2016,5830,5
3403,2016,5850,26
3403,2016,6460,2
3403,2016,6520,12
3403,2016,6550,41
3403,2016,7400,1
3403,2016,7490,1
3403,2016,7570,16
3403,2016,7580,96
3403,2016,7610,38
3403,2016,7630,2
3404,2016,4590,5
3404,2016,4661,8
3404,2016,4860,3
3404,2016,5220,4
3404,2016,5280,21
3404,2016,5420,6
3404,2016,5540,86
3404,2016,5590,2
3404,2016,5670,42
3404,2016,5830,8
3404,2016,5850,25
3404,2016,6460,3
3404,2016,6520,9
3404,2016,6550,20
3404,2016,6750,2
3404,2016,7490,1
3404,2016,7570,15
3404,2016,7580,35
3404,2016,7610,15
3404,2016,7630,7
3408,2016,4740,4
3408,2016,4860,2
3408,2016,5275,7
3408,2016,5360,45
3408,2016,5370,2
3408,2016,5420,70
3408,2016,5540,32
3408,2016,5590,32
3408,2016,7610,6
3409,2016,3010,1
3409,2016,3020,1
3409,2016,3470,1
3409,2016,4860,1
3409,2016,5275,11
3409,2016,5360,2
3409,2016,5370,3
3409,2016,5420,80
3409,2016,5540,29
3409,2016,5590,67
3409,2016,5850,4
3409,2016,6520,8
3409,2016,6850,2
3409,2016,6960,6
3409,2016,7570,2
3409,2016,7610,3
3418,2016,3000,1
3418,2016,3920,1
3418,2016,4010,1
3418,2016,4590,1
3418,2016,4620,1
3418,2016,4661,14
3418,2016,4680,2
3418,2016,4840,6
3418,2016,5220,7
3418,2016,5280,1
3418,2016,5540,7
3418,2016,5670,60
3418,2016,5830,2
3418,2016,6140,1
3418,2016,6460,5
3418,2016,6520,2
3418,2016,6550,19
3418,2016,6750,2
3418,2016,7580,57
3418,2016,7590,10
3418,2016,7610,16
3418,2016,7630,3
3419,2016,3920,3
3419,2016,4120,1
3419,2016,4590,4
3419,2016,4620,2
3419,2016,4661,29
3419,2016,4680,1
3419,2016,4840,2
3419,2016,5220,17
3419,2016,5420,2
3419,2016,5540,28
3419,2016,5670,57
3419,2016,5830,5
3419,2016,5850,6
3419,2016,6140,5
3419,2016,6180,9
3419,2016,6460,11
3419,2016,6520,5
3419,2016,6550,21
3419,2016,6750,1
3419,2016,7350,1
3419,2016,7400,2
3419,2016,7490,2
3419,2016,7580,82
3419,2016,7590,3
3419,2016,7610,23
3419,2016,7630,1
3420,2016,4123,2
3420,2016,4590,2
3420,2016,4620,1
3420,2016,4630,6
3420,2016,4661,25
3420,2016,4840,4
3420,2016,4860,4
3420,2016,5090,2
3420,2016,5280,41
3420,2016,5540,50
3420,2016,5590,3
3420,2016,5600,6
3420,2016,5670,45
3420,2016,5830,21
3420,2016,5850,43
3420,2016,6460,29
3420,2016,6520,5
3420,2016,6550,26
3420,2016,6610,5
3420,2016,6850,22
3420,2016,7400,3
3420,2016,7490,10
3420,2016,7570,28
3420,2016,7580,29
3420,2016,7590,4
3420,2016,7610,56
3420,2016,7630,18
3423,2016,3940,2
3423,2016,4590,4
3423,2016,4661,72
3423,2016,4680,3
3423,2016,4840,7
3423,2016,4860,1
3423,2016,5220,1
3423,2016,5280,10
3423,2016,5540,11
3423,2016,5670,66
3423,2016,5830,18
3423,2016,5850,8
3423,2016,6140,3
3423,2016,6460,21
3423,2016,6520,9
3423,2016,6550,29
3423,2016,6610,6
3423,2016,6750,20
3423,2016,7350,1
3423,2016,7490,22
3423,2016,7570,3
3423,2016,7580,113
3423,2016,7610,7
3423,2016,7630,24
3444,2016,4661,1
3444,2016,4860,45
3444,2016,5280,129
3444,2016,5360,29
3444,2016,5420,37
3444,2016,5540,71
3444,2016,5590,17
3444,2016,5850,30
3444,2016,6140,4
3444,2016,6160,10
3444,2016,6460,3
3444,2016,6520,60
3444,2016,6610,2
3444,2016,6750,13
3444,2016,6850,3
3444,2016,6960,3
3444,2016,7570,15
3444,2016,7610,19
6012,2016,2950,2
6012,2016,3131,1
6012,2016,3160,8
6012,2016,3190,9
6012,2016,3250,7
6012,2016,3370,1
6012,2016,3600,1
6012,2016,4250,1
6012,2016,4540,5
6012,2016,4570,3
6012,2016,4740,5
6012,2016,4860,2
6012,2016,5120,3
6012,2016,5190,1
6012,2016,5730,18
6012,2016,6130,1
6012,2016,6170,3
6012,2016,6200,1
6012,2016,6220,3
6012,2016,6882,15
6012,2016,7030,1
6012,2016,7130,3
6012,2016,7460,2
6012,2016,7520,5
6012,2016,22860,19
6014,2016,2950,12
6014,2016,3160,32
6014,2016,3330,2
6014,2016,3600,3
6014,2016,3930,1
6014,2016,4070,52
6014,2016,4130,9
6014,2016,4290,1
6014,2016,4310,2
6014,2016,4320,4
6014,2016,4470,2
6014,2016,4480,7
6014,2016,4540,9
6014,2016,4570,2
6014,2016,4620,19
6014,2016,4640,22
6014,2016,4691,2
6014,2016,4813,12
6014,2016,4860,31
6014,2016,4950,17
6014,2016,5190,189
6014,2016,5210,2
6014,2016,5300,51
6014,2016,5330,6
6014,2016,5600,4
6014,2016,5650,1
6014,2016,5690,26
6014,2016,5880,63
6014,2016,5910,16
6014,2016,5960,10
6014,2016,5970,2
6014,2016,6070,15
6014,2016,6090,4
6014,2016,6120,2
6014,2016,6130,2
6014,2016,6150,2
6014,2016,6200,6
6014,2016,6270,9
6014,2016,6292,14
6014,2016,6320,3
6014,2016,6430,1
6014,2016,6440,35
6014,2016,6510,2
6014,2016,6520,2
6014,2016,6640,13
6014,2016,6650,2
6014,2016,6880,9
6014,2016,6882,24
6014,2016,6900,21
6014,2016,7030,3
6014,2016,7120,2
6014,2016,7190,11
6014,2016,7210,42
6014,2016,7260,1
6014,2016,7270,37
6014,2016,7280,13
6014,2016,7300,44
6014,2016,7340,8
6014,2016,7380,11
6014,2016,7430,3
6014,2016,7590,11
6014,2016,7610,13
6014,2016,7670,7
6014,2016,22860,18
6024,2016,2950,11
6024,2016,3160,72
6024,2016,3190,51
6024,2016,3250,1
6024,2016,3960,1
6024,2016,4470,11
6024,2016,4540,3
6024,2016,4580,1
6024,2016,4740,18
6024,2016,4930,14
6024,2016,4950,19
6024,2016,4970,23
6024,2016,4980,650
6024,2016,5120,115
6024,2016,5190,11
6024,2016,5920,3
6024,2016,5970,1
6024,2016,6120,74
6024,2016,6130,9
6024,2016,6170,2
6024,2016,6200,1
6024,2016,6220,1
6024,2016,6810,4
6024,2016,6882,26
6024,2016,7460,3
6024,2016,7520,2
6024,2016,22860,62
6032,2016,2960,1
6032,2016,3100,9
6032,2016,3160,31
6032,2016,3190,27
6032,2016,3200,1
6032,2016,3250,8
6032,2016,3260,1
6032,2016,3280,1
6032,2016,3370,2
6032,2016,3420,2
6032,2016,3460,4
6032,2016,3600,5
6032,2016,3850,2
6032,2016,3890,1
6032,2016,3960,4
6032,2016,3975,2
6032,2016,4070,14
6032,2016,4110,4
6032,2016,4130,1
6032,2016,4290,4
6032,2016,4410,6
6032,2016,4451,2
6032,2016,4470,3
6032,2016,4480,39
6032,2016,4530,22
6032,2016,4540,13
6032,2016,4550,20
6032,2016,4570,3
6032,2016,4620,12
6032,2016,4710,13
6032,2016,4720,3
6032,2016,4740,4
6032,2016,4820,24
6032,2016,4860,19
6032,2016,4950,15
6032,2016,4960,2
6032,2016,5010,14
6032,2016,5040,1
6032,2016,5050,2
6032,2016,5080,1
6032,2016,5120,2
6032,2016,5190,20
6032,2016,5300,3
6032,2016,5460,5
6032,2016,5520,7
6032,2016,5730,1
6032,2016,5760,1
6032,2016,5790,1
6032,2016,5800,12
6032,2016,5880,7
6032,2016,5910,14
6032,2016,5920,1
6032,2016,5960,17
6032,2016,5970,8
6032,2016,6000,3
6032,2016,6090,5
6032,2016,6100,10
6032,2016,6130,4
6032,2016,6200,25
6032,2016,6320,1
6032,2016,6330,6
6032,2016,6430,49
6032,2016,6520,9
6032,2016,6830,19
6032,2016,6882,26
6032,2016,7070,5
6032,2016,7170,1
6032,2016,7190,39
6032,2016,7270,4
6032,2016,7340,9
6032,2016,7430,7
6032,2016,7460,3
6032,2016,7610,3
6032,2016,7660,4
6032,2016,22860,9
6069,2016,2950,3
6069,2016,3160,16
6069,2016,3190,88
6069,2016,3250,2
6069,2016,3370,3
6069,2016,3850,2
6069,2016,3960,2
6069,2016,4110,6
6069,2016,4140,4
6069,2016,4540,47
6069,2016,5190,5
6069,2016,5730,6
6069,2016,6220,2
6069,2016,7080,2
6069,2016,7130,14
6069,2016,7460,16
6069,2016,7520,15
6071,2016,2950,71
6071,2016,3160,11
6071,2016,3190,30
6071,2016,3350,5
6071,2016,3370,4
6071,2016,3600,1
6071,2016,3850,4
6071,2016,3960,8
6071,2016,4110,34
6071,2016,4140,5
6071,2016,4300,4
6071,2016,4310,1
6071,2016,4470,3
6071,2016,4480,1
6071,2016,4530,22
6071,2016,4540,20
6071,2016,4570,3
6071,2016,4813,4
6071,2016,4860,6
6071,2016,4950,15
6071,2016,5040,9
6071,2016,5050,9
6071,2016,5080,1
6071,2016,5190,47
6071,2016,5300,2
6071,2016,5730,23
6071,2016,5800,6
6071,2016,5910,13
6071,2016,5920,5
6071,2016,5930,18
6071,2016,6170,1
6071,2016,6200,27
6071,2016,6220,2
6071,2016,6330,24
6071,2016,6430,21
6071,2016,6520,1
6071,2016,6810,1
6071,2016,6830,2
6071,2016,6882,4
6071,2016,7030,21
6071,2016,7070,14
6071,2016,7120,3
6071,2016,7130,53
6071,2016,7150,2
6071,2016,7190,6
6071,2016,7460,33
6071,2016,7520,4
6074,2016,2950,13
6074,2016,3131,5
6074,2016,3160,92
6074,2016,3190,120
6074,2016,3210,5
6074,2016,3250,5
6074,2016,3600,1
6074,2016,3850,1
6074,2016,3960,4
6074,2016,4110,7
6074,2016,4310,1
6074,2016,4470,18
6074,2016,4540,10
6074,2016,4570,5
6074,2016,4580,2
6074,2016,4930,29
6074,2016,4950,17
6074,2016,4970,6
6074,2016,4980,293
6074,2016,5080,3
6074,2016,5120,205
6074,2016,5190,27
6074,2016,5810,2
6074,2016,5920,12
6074,2016,6120,96
6074,2016,6130,9
6074,2016,6170,13
6074,2016,6810,13
6074,2016,6830,1
6074,2016,6882,30
6074,2016,7030,22
6074,2016,7120,1
6074,2016,7250,1
6074,2016,7460,15
6074,2016,7520,4
6074,2016,22860,100
6078,2016,2950,23
6078,2016,3160,42
6078,2016,3190,32
6078,2016,3200,1
6078,2016,3250,10
6078,2016,3370,7
6078,2016,3400,1
6078,2016,3460,2
6078,2016,3850,4
6078,2016,3960,10
6078,2016,4110,24
6078,2016,4140,5
6078,2016,4290,1
6078,2016,4300,1
6078,2016,4410,1
6078,2016,4470,1
6078,2016,4480,3
6078,2016,4530,49
6078,2016,4540,34
6078,2016,4570,3
6078,2016,4710,7
6078,2016,4813,1
6078,2016,4860,7
6078,2016,4950,15
6078,2016,4980,1
6078,2016,5040,4
6078,2016,5050,8
6078,2016,5080,2
6078,2016,5190,30
6078,2016,5300,3
6078,2016,5730,32
6078,2016,5790,1
6078,2016,5800,10
6078,2016,5910,4
6078,2016,5930,10
6078,2016,5940,2
6078,2016,5970,5
6078,2016,6000,1
6078,2016,6100,1
6078,2016,6110,32
6078,2016,6170,2
6078,2016,6200,7
6078,2016,6270,1
6078,2016,6330,28
6078,2016,6430,67
6078,2016,6520,1
6078,2016,6830,16
6078,2016,6882,5
6078,2016,7030,12
6078,2016,7070,3
6078,2016,7080,1
6078,2016,7120,2
6078,2016,7130,23
6078,2016,7150,1
6078,2016,7190,25
6078,2016,7331,1
6078,2016,7460,40
6078,2016,7510,2
6078,2016,7520,17
6078,2016,22860,11
7005,2016,3131,2
7005,2016,3160,24
7005,2016,3260,3
7005,2016,3390,2
7005,2016,3870,22
7005,2016,4050,4
7005,2016,4060,1
7005,2016,4090,13
7005,2016,4120,4
7005,2016,4230,1
7005,2016,4280,1
7005,2016,4430,1
7005,2016,4440,5
7005,2016,4560,1
7005,2016,4610,1
7005,2016,4650,1
7005,2016,4770,22
7005,2016,4880,53
7005,2016,4900,9
7005,2016,4930,24
7005,2016,4950,12
7005,2016,4980,7
7005,2016,5010,1
7005,2016,5060,3
7005,2016,5110,25
7005,2016,5870,5
7005,2016,5930,36
7005,2016,5980,20
7005,2016,6010,1
7005,2016,6040,4
7005,2016,6100,4
7005,2016,6110,13
7005,2016,6120,24
7005,2016,6130,10
7005,2016,6240,11
7005,2016,6280,2
7005,2016,6310,18
7005,2016,6360,1
7005,2016,6710,12
7005,2016,6810,1
7005,2016,6830,26
7005,2016,6840,1
7005,2016,7030,32
7005,2016,7180,17
7005,2016,7210,3
7005,2016,7310,6
7005,2016,7360,4
7005,2016,7510,1
7005,2016,7550,2
7005,2016,7610,2
7005,2016,7660,13
7005,2016,22860,2
7008,2016,3131,1
7008,2016,3160,52
7008,2016,3370,4
7008,2016,3870,16
7008,2016,3930,1
7008,2016,3940,4
7008,2016,4060,9
7008,2016,4090,13
7008,2016,4120,2
7008,2016,4230,4
7008,2016,4520,1
7008,2016,4610,16
7008,2016,4650,3
7008,2016,4740,11
7008,2016,4770,5
7008,2016,4880,7
7008,2016,4930,66
7008,2016,4950,21
7008,2016,4980,112
7008,2016,5010,10
7008,2016,5060,7
7008,2016,5070,3
7008,2016,5110,8
7008,2016,5930,50
7008,2016,5970,4
7008,2016,5980,67
7008,2016,6040,42
7008,2016,6100,6
7008,2016,6110,8
7008,2016,6120,6
7008,2016,6130,12
7008,2016,6170,5
7008,2016,6220,1
7008,2016,6240,2
7008,2016,6270,5
7008,2016,6280,2
7008,2016,6310,2
7008,2016,6370,3
7008,2016,6480,2
7008,2016,6882,16
7008,2016,7030,10
7008,2016,7180,32
7008,2016,7310,21
7008,2016,7360,8
7008,2016,7510,15
7008,2016,7550,1
7008,2016,7610,3
7008,2016,7660,8
7008,2016,22860,4
7010,2016,3160,38
7010,2016,3290,2
7010,2016,3370,1
7010,2016,3390,2
7010,2016,3870,44
7010,2016,3940,4
7010,2016,4050,1
7010,2016,4060,2
7010,2016,4090,35
7010,2016,4440,7
7010,2016,4520,7
7010,2016,4610,16
7010,2016,4650,14
7010,2016,4740,2
7010,2016,4770,11
7010,2016,4880,2
7010,2016,4900,4
7010,2016,4930,3
7010,2016,4950,13
7010,2016,4980,71
7010,2016,5010,9
7010,2016,5060,14
7010,2016,5070,1
7010,2016,5110,2
7010,2016,5930,95
7010,2016,5970,1
7010,2016,5980,72
7010,2016,6010,1
7010,2016,6040,24
7010,2016,6100,7
7010,2016,6110,1
7010,2016,6140,3
7010,2016,6170,13
7010,2016,6270,2
7010,2016,6280,1
7010,2016,6310,11
7010,2016,6370,21
7010,2016,6480,5
7010,2016,6830,12
7010,2016,6882,1
7010,2016,7030,13
7010,2016,7050,1
7010,2016,7180,51
7010,2016,7310,32
7010,2016,7360,3
7010,2016,7510,4
7010,2016,7550,6
7010,2016,7660,2
7015,2016,2890,10
7015,2016,3160,7
7015,2016,3870,6
7015,2016,4050,7
7015,2016,4090,2
7015,2016,4230,3
7015,2016,4610,6
7015,2016,4650,2
7015,2016,4770,10
7015,2016,4880,24
7015,2016,4950,1
7015,2016,5600,8
7015,2016,5630,2
7015,2016,5870,3
7015,2016,5930,3
7015,2016,5980,54
7015,2016,6080,17
7015,2016,6100,9
7015,2016,6240,42
7015,2016,6310,6
7015,2016,6360,2
7015,2016,6630,1
7015,2016,6710,30
7015,2016,6730,5
7015,2016,6740,27
7015,2016,6770,2
7015,2016,6830,16
7015,2016,6840,6
7015,2016,7180,12
7015,2016,7270,3
7015,2016,7310,2
7015,2016,7360,5
7015,2016,7510,3
7019,2016,2890,15
7019,2016,3100,3
7019,2016,3160,48
7019,2016,3250,5
7019,2016,3290,2
7019,2016,3870,14
7019,2016,3940,2
7019,2016,4050,3
7019,2016,4090,21
7019,2016,4230,11
7019,2016,4280,2
7019,2016,4430,11
7019,2016,4440,16
7019,2016,4520,14
7019,2016,4560,11
7019,2016,4610,20
7019,2016,4650,3
7019,2016,4770,32
7019,2016,4880,37
7019,2016,4900,5
7019,2016,4930,6
7019,2016,4950,40
7019,2016,4980,20
7019,2016,5010,59
7019,2016,5060,2
7019,2016,5460,2
7019,2016,5520,3
7019,2016,5600,10
7019,2016,5930,65
7019,2016,5970,20
7019,2016,5980,30
7019,2016,6010,2
7019,2016,6040,22
7019,2016,6100,5
7019,2016,6110,40
7019,2016,6130,44
7019,2016,6170,14
7019,2016,6240,2
7019,2016,6310,5
7019,2016,6760,1
7019,2016,6810,1
7019,2016,6882,31
7019,2016,7030,65
7019,2016,7050,1
7019,2016,7180,33
7019,2016,7310,40
7019,2016,7360,3
7019,2016,7510,1
7019,2016,7610,10
7019,2016,7660,24
7019,2016,22860,8
7020,2016,2890,8
7020,2016,3100,1
7020,2016,3160,6
7020,2016,3250,2
7020,2016,3370,1
7020,2016,3870,11
7020,2016,4050,5
7020,2016,4060,3
7020,2016,4090,7
7020,2016,4120,6
7020,2016,4280,2
7020,2016,4430,4
7020,2016,4440,1
7020,2016,4520,2
7020,2016,4560,1
7020,2016,4610,4
7020,2016,4650,1
7020,2016,4770,6
7020,2016,4880,46
7020,2016,4900,2
7020,2016,4930,5
7020,2016,4950,4
7020,2016,4980,11
7020,2016,5010,1
7020,2016,5060,1
7020,2016,5290,2
7020,2016,5600,6
7020,2016,5870,5
7020,2016,5930,46
7020,2016,5970,7
7020,2016,5980,53
7020,2016,6080,9
7020,2016,6100,4
7020,2016,6120,25
7020,2016,6130,2
7020,2016,6170,6
7020,2016,6240,39
7020,2016,6280,2
7020,2016,6310,22
7020,2016,6360,2
7020,2016,6390,4
7020,2016,6480,3
7020,2016,6710,7
7020,2016,6730,2
7020,2016,6740,9
7020,2016,6770,1
7020,2016,6810,9
7020,2016,6830,38
7020,2016,6840,2
7020,2016,7030,5
7020,2016,7050,2
7020,2016,7180,9
7020,2016,7270,3
7020,2016,7310,35
7020,2016,7360,4
7020,2016,7510,1
7020,2016,7610,3
7020,2016,7660,4
7023,2016,3160,6
7023,2016,3870,1
7023,2016,4050,9
7023,2016,4090,2
7023,2016,4440,1
7023,2016,4610,8
7023,2016,4770,14
7023,2016,4880,38
7023,2016,4930,1
7023,2016,4950,2
7023,2016,4980,3
7023,2016,5010,2
7023,2016,5110,3
7023,2016,5190,1
7023,2016,5290,1
7023,2016,5600,4
7023,2016,5870,2
7023,2016,5930,22
7023,2016,5970,7
7023,2016,5980,43
7023,2016,6080,10
7023,2016,6100,4
7023,2016,6240,41
7023,2016,6310,12
7023,2016,6360,1
7023,2016,6480,2
7023,2016,6580,1
7023,2016,6710,6
7023,2016,6740,15
7023,2016,6770,1
7023,2016,6830,15
7023,2016,6840,9
7023,2016,6882,1
7023,2016,7030,1
7023,2016,7180,4
7023,2016,7270,6
7023,2016,7310,9
7023,2016,7360,4
7023,2016,7510,12
7023,2016,7550,5
7023,2016,7610,1
7024,2016,3131,30
7024,2016,3160,7
7024,2016,3250,1
7024,2016,3870,1
7024,2016,3940,4
7024,2016,4090,4
7024,2016,4120,1
7024,2016,4230,27
7024,2016,4280,3
7024,2016,4430,13
7024,2016,4440,3
7024,2016,4520,2
7024,2016,4560,4
7024,2016,4610,1
7024,2016,4770,17
7024,2016,4880,5
7024,2016,4881,8
7024,2016,4900,3
