"stateroute","bio.point.bio1","bio.point.bio2","bio.point.bio3","bio.point.bio4","bio.point.bio5","bio.point.bio6","bio.point.bio7","bio.point.bio8","bio.point.bio9","bio.point.bio10","bio.point.bio11","bio.point.bio12","bio.point.bio13","bio.point.bio14","bio.point.bio15","bio.point.bio16","bio.point.bio17","bio.point.bio18","bio.point.bio19","bio.mean.bio1","bio.mean.bio2","bio.mean.bio3","bio.mean.bio4","bio.mean.bio5","bio.mean.bio6","bio.mean.bio7","bio.mean.bio8","bio.mean.bio9","bio.mean.bio10","bio.mean.bio11","bio.mean.bio12","bio.mean.bio13","bio.mean.bio14","bio.mean.bio15","bio.mean.bio16","bio.mean.bio17","bio.mean.bio18","bio.mean.bio19","bio.var.bio1","bio.var.bio2","bio.var.bio3","bio.var.bio4","bio.var.bio5","bio.var.bio6","bio.var.bio7","bio.var.bio8","bio.var.bio9","bio.var.bio10","bio.var.bio11","bio.var.bio12","bio.var.bio13","bio.var.bio14","bio.var.bio15","bio.var.bio16","bio.var.bio17","bio.var.bio18","bio.var.bio19"
"2039",180,142,44,6685,334,13,321,107,229,262,91,1534,173,79,20,462,292,369,443,179.96,141.138181818182,43.7381818181818,6667.03272727273,332.996363636364,13.4363636363636,319.56,106.330909090909,214.490909090909,261.883636363636,90.7418181818182,1534.32363636364,172.72,78.7272727272727,19.3890909090909,459.749090909091,292.894545454545,373.367272727273,438.981818181818,4.49109489051095,0.973536828135368,0.193974784339748,6904.84199071002,1.60217650962177,8.40743198407432,8.86773722627737,7.45579296615793,363.447909754479,1.52655607166556,7.95134704711347,637.927723954877,2.89576642335766,1.43994691439947,0.632727272727273,17.7506834771068,97.2917584605176,292.20403450564,18.5872594558726
"2040",198,91,34,6232,320,56,264,271,163,274,115,1530,180,86,21,496,307,469,374,195.561904761905,101.638095238095,37.0571428571429,6196.0380952381,321.266666666667,51.0190476190476,270.247619047619,267.514285714286,158.057142857143,270.828571428571,113.342857142857,1570.32380952381,175.609523809524,86.5047619047619,19.9809523809524,499.809523809524,310.542857142857,478.752380952381,382.27619047619,3.90238095238095,33.0985347985348,2.11208791208791,2717.61391941392,2.15897435897436,17.2496336996337,28.6304029304029,3.02142857142857,9.63131868131868,2.98956043956044,5.32362637362637,534.278754578755,7.52875457875458,6.94468864468864,0.807326007326007,32.9056776556777,17.5197802197802,38.3227106227106,97.9518315018315
"2041",199,95,36,6083,320,59,261,270,163,273,119,1510,169,89,22,506,297,473,352,196.905797101449,101.869565217391,37.4347826086956,6143.65942028986,321.753623188406,53.7101449275362,268.04347826087,268.333333333333,159.572463768116,271.81884057971,115.789855072464,1544.13768115942,173.86231884058,89.3405797101449,21.1594202898551,503.717391304348,303.195652173913,483.528985507246,364.340579710145,2.96186395853168,31.2821326562996,1.78038717867344,599.072939807469,2.42060721464085,17.4336189569449,31.2681688352904,2.51581508515815,4.52390775415212,2.49978842695441,4.16719559928065,1130.68893472972,15.6816354596424,10.561990902359,1.43425367608167,32.788162488099,44.1877181847033,78.6305405691315,133.75907119433
"2042",197,99,37,6129,321,55,266,269,161,272,116,1550,173,93,21,508,305,484,366,196.074534161491,104.236024844721,37.9192546583851,6153.45962732919,322.32298136646,51.5217391304348,270.801242236025,267.714285714286,158.577639751553,271.018633540373,114.627329192547,1562.72670807453,176.018633540373,89.111801242236,20.5217391304348,502.900621118012,307.068322981366,485.76397515528,371.88198757764,4.6944099378882,56.8064440993789,3.24968944099379,933.887422360248,3.78253105590062,29.4510869565217,52.510248447205,3.69285714285714,8.37049689440994,3.90590062111801,6.98524844720497,1844.0748447205,29.443400621118,9.49992236024845,1.33858695652174,29.8150621118012,54.9140527950311,101.893944099379,196.067236024845
"2043",169,130,40,7190,325,0,325,89,222,258,73,1474,164,80,19,450,276,347,426,168.403571428571,130.353571428571,39.4678571428571,7197.82857142857,325.971428571429,0.189285714285714,325.782142857143,88.6464285714286,221.375,258.225,72.625,1450.63214285714,162.353571428571,78.475,18.6392857142857,442.060714285714,274.346428571429,340.132142857143,416.621428571429,7.18063236047107,5.99281874039939,0.371722990271377,10298.8880696365,2.57982590885817,20.6414618535586,20.8376728110599,14.7885176651306,5.13127240143369,4.79865591397849,15.6904121863799,276.656310803891,16.5734639016897,10.3362903225806,0.754723502304147,31.6916410650282,8.03367895545315,30.6598950332821,27.6339477726575
"2044",162,128,38,7397,322,-7,329,79,216,254,63,1423,161,77,18,421,277,328,391,162.510791366906,131.913669064748,39.1690647482014,7380.56834532374,324.305755395683,-7.89208633093525,332.197841726619,80.6151079136691,216.575539568345,254.661870503597,64.1546762589928,1430.10071942446,163.60071942446,77.841726618705,18.5935251798561,428.575539568345,275.237410071942,327.061151079137,398.388489208633,9.52154377580968,7.75425291535725,0.631963743084954,6176.80939147599,7.41159130457367,12.5514894943251,4.94627691348726,24.9090850063631,6.91665584499909,6.62893800483079,15.3008986312755,263.852634859621,7.37429550944082,3.54164610549827,0.530932654598343,39.5520349063709,11.7196062644469,53.6171856738436,37.7546684673922
"2045",152,142,40,7628,321,-27,348,152,209,247,50,1502,167,87,19,445,285,315,426,152.782456140351,139.677192982456,39.8526315789474,7603.15087719298,320.908771929825,-25.280701754386,346.189473684211,129.424561403509,209.077192982456,246.957894736842,50.680701754386,1497.63157894737,166.708771929825,87.2350877192982,18.9298245614035,443.922807017544,283.814035087719,316.238596491228,424.512280701754,5.29053619965407,13.8813442055844,0.759896219421794,1707.72011366444,8.68883123301211,4.64628119594762,6.59777613046701,1293.69587348653,4.39542871262664,3.9700518902891,7.75332344946874,193.846182357302,3.97474672596985,0.800172967630344,0.333086236718557,14.5433160365703,19.6026192241166,48.3442797133679,29.6098838645911
"2046",151,129,38,7590,314,-21,335,65,206,245,49,1451,166,81,18,430,282,315,401,153.090909090909,130.723776223776,38.2727272727273,7591.76223776224,317.888111888112,-18.986013986014,336.874125874126,71.2307692307692,208.587412587413,247.545454545455,51.6013986013986,1432.63636363636,164.104895104895,80.1643356643357,18.4825174825175,425.853146853147,277.486013986014,312.206293706294,398.5,5.61977671451356,3.23922218132744,0.269218500797448,3634.62397251871,10.9067353698933,4.88401423138265,4.52445098760888,124.971120107962,5.57654275549012,6.46634768740032,6.38792786161207,372.218181818182,1.64509876088823,5.88517973254815,0.40495644706171,29.0239725187094,24.2155931787511,35.8976444608024,30.4052631578947
"2047",170,133,40,7402,332,0,332,125,224,263,72,1416,162,82,20,438,263,316,408,169.329749103943,132.691756272401,39.7204301075269,7373.66666666667,330.616487455197,-0.43010752688172,331.046594982079,111.913978494624,223.046594982079,261.706093189964,71.7025089605735,1423.02867383513,162.405017921147,81.8781362007169,20.2688172043011,439.792114695341,264.806451612903,317.967741935484,411.017921146953,6.76857223898301,3.58090301951987,0.202135066140636,7244.95683453237,1.84879193419458,17.7064284056626,13.648900234651,272.114875841262,4.90069879580207,3.4600706531549,13.8212526752791,673.840901472371,8.91810422629638,3.28725406771357,0.708052912508703,32.4026714112581,18.3149222557438,50.9162218612207,43.0464402671411
"2048",173,135,41,7176,332,3,329,131,225,262,78,1404,162,81,21,433,263,318,408,173.194244604317,134.053956834532,40.4280575539568,7161.04676258993,331.535971223022,3.72302158273381,327.812949640288,116.176258992806,225.26618705036,262.046762589928,77.6978417266187,1408.96043165468,161.780575539568,80.7230215827338,21.0431654676259,435.089928057554,262.388489208633,318.341726618705,408.985611510791,2.36646495078306,2.81657273459211,0.274588993065475,9221.05556709867,0.913863854764564,4.03491935693323,2.99737682777965,264.16737656806,1.36571176271979,0.68011583512973,6.17551879074358,376.825143495312,3.38489208633094,1.61614679375633,0.0703321819079033,8.81859855076228,10.173441030569,68.095797730047,42.7001532348129
"2049",174,132,40,7214,333,6,327,95,227,264,78,1378,158,80,21,431,258,306,404,172.817204301075,131.397849462366,39.8530465949821,7210.01433691756,331.046594982079,5.0752688172043,325.971326164875,106.207885304659,225.523297491039,262.724014336918,77.1469534050179,1399.25448028674,160.164874551971,80.0430107526882,20.336917562724,434.953405017921,263.444444444444,315.379928315412,406.94623655914,3.15711301926201,3.6648874448828,0.240916943864263,10017.2659807638,2.71364843608984,8.53747969366442,11.5891029112194,251.676052706222,1.90503081405843,1.05665145303112,7.28408241149016,187.291121941157,4.02307831154431,2.6600139243444,0.828524277352312,8.41868440731286,12.6003197442046,36.301178412109,8.70573218844279
"2050",181,127,40,6949,332,21,311,140,185,268,90,1326,160,65,21,409,253,319,376,179.421818181818,127.134545454545,40.3018181818182,6948.54181818182,330.28,18.6872727272727,311.592727272727,113.494545454545,188.767272727273,265.992727272727,87.9781818181818,1349.48,160.476363636364,66.6545454545455,21.0472727272727,414.749090909091,258.563636363636,325.687272727273,384.556363636364,5.5221499668215,3.10956867949569,0.233390842733908,4352.40244193762,4.83007299270073,12.1135235567352,3.08169873921699,289.170590577306,186.398195089582,5.78826808228268,9.08711347047113,841.184817518248,17.0240743198407,6.68679495686795,0.570749834107498,136.020756469808,70.5169210351692,57.2449104180491,104.780570670206
"2051",171,130,41,6937,322,6,316,93,224,257,78,1420,170,71,22,443,267,342,409,171.329710144928,131.344202898551,40.9673913043478,6935.69202898551,322.851449275362,5.33695652173913,317.514492753623,93.7246376811594,213.764492753623,256.746376811594,78.1413043478261,1410.08695652174,167.094202898551,71.3876811594203,21.4492753623188,436.884057971014,265.710144927536,341.101449275362,405.855072463768,16.5708959156785,5.71745718050066,0.0971146245059289,2185.13026350461,6.6433069828722,36.96604743083,15.37069828722,31.4002635046113,260.624334650856,12.8736231884058,23.307233201581,1575.31604743083,23.9547299077734,12.9437022397892,0.24832674571805,191.331963109354,57.2320421607378,19.0296706192358,192.633465085639
"2052",182,139,44,6552,332,18,314,110,188,263,94,1584,173,80,18,455,313,408,433,182.974729241877,137.70036101083,43.6787003610108,6528.70758122744,331.927797833935,19.6823104693141,312.245487364621,132.375451263538,195.361010830325,262.960288808664,95.5740072202166,1579.03971119134,172.487364620939,79.5270758122744,18.2527075812274,454.321299638989,311.541516245487,410.86642599278,430.436823104693,7.08993878512008,16.5222100141265,0.320305551195521,5094.28012347617,1.56723172709674,26.2827656568827,33.5554596348035,2890.29330821954,215.340213467274,3.32088107570763,13.1004813477738,688.8788520902,4.39567310207712,2.35886569350704,0.26199445403652,35.472479464239,99.7129440694815,642.014702035264,66.1309579867106
"2053",177,140,43,6713,331,11,320,103,227,260,87,1537,178,78,20,468,290,377,440,180.330909090909,139.909090909091,43.3018181818182,6700.64,333.352727272727,13.5745454545455,319.778181818182,105.996363636364,209.210909090909,262.574545454545,90.6072727272727,1507.73454545455,173.469090909091,75.7163636363636,19.9563636363636,457.443636363636,283.138181818182,372.243636363636,430.643636363636,3.71856668878567,2.50630391506304,0.459668214996682,9561.00496350365,1.667100199071,6.17234240212342,7.73528865295289,7.24451227604512,427.926157929662,1.36212342402123,7.89629727936297,1357.29788984738,4.87769077637691,8.84626410086264,0.40684804246848,45.0068480424685,81.2071134704711,290.89297942933,62.1353151957532
"2054",185,134,43,6474,329,23,306,264,191,264,98,1475,160,78,19,425,284,425,392,184.501831501832,133.315018315018,43.2527472527473,6463.96703296703,328.267399267399,23.9487179487179,304.318681318681,192.886446886447,182.267399267399,263.164835164835,98.1575091575092,1472.84249084249,164.641025641026,77.0989010989011,19.6263736263736,438.860805860806,283.095238095238,427.362637362637,390.974358974359,9.95679810385693,22.7901045033398,0.491031027795734,6074.39964447317,2.46867593191123,37.2767722473605,52.6811570782159,5984.49808769662,280.01279357897,5.09405300581771,17.6920114199526,3011.54495259642,70.488310708899,16.6850355526826,0.654007756948933,531.524671407024,202.182072829132,954.879040077569,108.304487179487
"2055",182,128,42,6540,326,23,303,109,188,262,94,1357,156,67,20,409,253,365,380,182.671480144404,128.610108303249,41.870036101083,6569.48375451264,326.837545126354,23.3321299638989,303.505415162455,109.025270758123,188.761732851986,262.790613718412,94.5306859205776,1357.14440433213,153.740072202166,67.2888086642599,20.2454873646209,407.212996389892,252.859205776173,367.339350180505,380.083032490975,7.75762569978549,3.67352064040182,0.272903259561555,5767.59846701198,3.64380264741276,17.8965363888453,17.2436299900591,13.5174750170041,6.60968973996756,3.2241144770575,13.6702506147648,357.413854444619,24.6423376759274,10.0829540103594,0.265604562339769,56.2551928007116,54.2518442944593,100.67427928635,24.9314864228536
"2056",165,139,41,7241,328,-6,334,84,218,255,68,1411,168,75,20,437,271,326,397,161.932384341637,136.227758007117,40.5480427046263,7264.26334519573,323.594306049822,-8.39501779359431,331.989323843416,81.1316725978648,215.181494661922,252.494661921708,65.0889679715303,1425.03202846975,167.722419928826,76.644128113879,19.5658362989324,437.32384341637,274.185053380783,328.697508896797,400.270462633452,11.8632689374682,8.10508388408744,0.770005083884087,12604.8018301983,18.0919674631418,12.1755465175394,4.47488561260803,15.443314692425,11.1205134722928,13.5580071174377,15.4099135739705,736.023970513472,11.8655312658871,5.31576004067107,0.389400101677682,96.3840366039654,41.7370615149975,81.5974580579563,90.7980172852059
"2057",155,133,38,7697,323,-20,343,155,211,251,52,1448,164,85,18,426,278,308,406,153.202090592334,133.327526132404,38.4355400696864,7673.96167247387,320.376306620209,-22.0487804878049,342.425087108014,130.177700348432,209.222996515679,248.578397212544,50.418118466899,1456.47038327526,164.470383275261,85.5121951219512,18.2752613240418,428.205574912892,280.059233449477,311.912891986063,408.121951219512,4.59538022952657,3.36787602641261,0.267683535976219,2227.79223215809,7.50125484271826,8.7948149411564,1.96552228259545,1407.63614434346,3.86618259788992,7.56638483467752,4.18120903486757,1273.78845544699,7.09614775468434,5.27869691284325,0.249141102799639,133.499549231257,63.2657098998562,50.6112667819985,118.666894081528
"2058",137,128,38,7540,300,-33,333,52,192,231,36,1521,170,89,17,452,304,340,422,144.878472222222,132.489583333333,38.7743055555556,7594.27083333333,311.017361111111,-26.46875,337.486111111111,59.8923611111111,200.861111111111,239.989583333333,43.96875,1455.08333333333,165.458333333333,84.6493055555556,17.40625,436.347222222222,289.017361111111,322.100694444444,407.704861111111,26.344064556717,11.2960583623693,0.739825300038715,3346.67203832753,42.2679902245451,22.4032012195122,8.76635694928378,30.7932515485869,24.6496322106078,26.7420513937282,29.5146994773519,1768.20209059233,7.07142857142857,15.1065500387147,0.743793554006969,81.1403406891212,94.1007428377855,91.9445291327913,117.651265485869
"2059",167,134,40,7451,330,-4,334,122,221,260,68,1444,165,82,21,448,266,318,418,167.426523297491,133.917562724014,39.752688172043,7438.2688172043,330.121863799283,-3.6415770609319,333.763440860215,119.591397849462,221.426523297491,260.448028673835,68.7311827956989,1433.24372759857,163.007168458781,81.7956989247312,20.7204301075269,442.129032258065,264.297491039427,316.017921146953,413.620071684588,7.70591268920348,4.50037389443284,0.186818287305639,3286.50661406359,1.43833320440422,18.295531316882,13.1021118589,104.573450916686,5.61958175395168,5.13308063226838,13.2548155024368,950.04110260179,13.2301642556922,5.32861452773265,0.374796936644233,34.3717799953586,35.7565044738403,57.3126273175008,76.596142440886
"2060",168,132,40,7367,329,-1,330,87,222,261,71,1439,163,84,19,438,270,331,412,167.132616487455,132.118279569892,39.4587813620072,7340.95698924731,327.913978494624,-2.70250896057348,330.616487455197,90.247311827957,221.043010752688,259.075268817204,69.6594982078853,1450.56272401434,163.487455197133,83.0645161290323,18.9175627240143,441.4229390681,272.491039426523,332.301075268817,416.344086021505,11.4823496041876,7.61545602227895,0.249194193032671,10659.8470642841,7.76235785565096,30.2313246177252,25.2948350996622,165.208401021119,8.34346716175447,9.8324437224414,21.2973105386658,635.340476006292,16.0852737165107,6.8807147830123,0.723395477166654,25.8276733451948,30.6321136639076,76.9090276166164,39.2049199350197
"2061",158,132,39,7411,321,-12,333,76,213,251,60,1435,166,78,19,432,277,324,398,160.142348754448,133.053380782918,39.4163701067616,7410.61209964413,322.861209964413,-10.4697508896797,333.330960854093,79.4804270462633,214.451957295374,252.64768683274,61.4163701067616,1420.89323843416,164.612099644128,76.7900355871886,19.0996441281139,428.935943060498,273.256227758007,321.572953736655,395.256227758007,12.6296644636502,8.93642602948653,0.708159633960346,6025.10971021861,13.2556685307575,17.028546009151,4.13650228774784,57.0933655312659,9.2842907981698,9.55043213014743,20.7153024911032,444.28141840366,5.31685307574987,2.96647178444331,0.532892730045755,28.9673106253177,29.6841128622267,36.9312658871378,24.9769700050839
"2062",152,136,40,7384,315,-19,334,106,206,244,54,1436,168,82,19,437,276,326,397,153.678445229682,135.858657243816,40.1696113074205,7374.67491166078,316.904593639576,-16.982332155477,333.886925795053,80.0883392226148,207.685512367491,245.989399293286,55.5759717314488,1418.97173144876,165.925795053004,80.4452296819788,18.6961130742049,431.943462897527,272.6925795053,322.572438162544,394.212014134276,5.60190963085482,2.56151166578954,0.233541337744029,9786.45422649926,14.3348369796757,4.40039596020349,7.09355186326843,267.421246522818,8.62769716562664,11.4289652407087,2.97559080770869,627.233240608476,8.47319750394707,4.88617397188181,0.623637320502218,61.145728391349,13.894519209082,61.9619326867654,82.1605643685938
